GC.F.Open,GC.F.High,GC.F.Low,GC.F.Close,GC.F.Volume,GC.F.Adjusted
1739.400024,1744.900024,1722.699951,1727.199951,642,1727.199951
1731,1750.599976,1715,1720.400024,162,1720.400024
1715.699951,1725,1684.900024,1689.199951,223,1689.199951
1686,1701.599976,1680,1701.599976,106,1701.599976
1697,1707.099976,1659.900024,1678.199951,666,1678.199951
1696,1728.699951,1684.800049,1728.699951,453,1728.699951
1734,1745.099976,1733.300049,1733.300049,482,1733.300049
1744,1744,1714.5,1723.5,221,1723.5
1731.900024,1731.900024,1711.900024,1711.900024,169,1711.900024
1716.599976,1716.599976,1707.099976,1710.5,1255,1710.5
1710,1713.5,1702,1703.400024,373,1703.400024
1719.300049,1719.300049,1680.800049,1684.199951,327,1684.199951
1686.599976,1701.5,1670.5,1694.5,337,1694.5
1702.599976,1709,1699.599976,1706.900024,320,1706.900024
1701.5,1704.400024,1697.199951,1704.400024,82,1704.400024
1704,1704,1684.199951,1684.199951,469,1684.199951
1686.199951,1721.800049,1685.599976,1721.800049,853,1721.800049
1726.199951,1728.900024,1703.800049,1709.900024,330,1709.900024
1702.300049,1704.5,1690.199951,1695.300049,749,1695.300049
1699.300049,1713.099976,1699.300049,1704.400024,324,1704.400024
1702,1721.300049,1701.900024,1713.900024,431,1713.900024
1724.300049,1743.099976,1720.5,1738.099976,672,1738.099976
1739.699951,1753.400024,1739.699951,1753.400024,719,1753.400024
1755.699951,1770.5,1731.800049,1731.800049,229,1731.800049
1744.199951,1749.5,1744.199951,1744.199951,167,1744.199951
1751.599976,1752.099976,1745.599976,1750.599976,16,1750.599976
1746.800049,1746.800049,1720.5,1720.5,528,1720.5
1726.599976,1734.599976,1726.599976,1734.599976,6,1734.599976
1726.400024,1726.400024,1704.800049,1704.800049,39,1704.800049
1685.599976,1710.300049,1685.599976,1710.300049,137416,1710.300049
1709.300049,1727.800049,1705,1713.300049,23355,1713.300049
1718.800049,1738.300049,1715.099976,1736.900024,1526,1736.900024
1740.400024,1747,1727.099976,1737.800049,871,1737.800049
1743,1745.5,1721.800049,1725.199951,741,1725.199951
1726.300049,1726.300049,1684.5,1697.800049,2755,1697.800049
1694.5,1718.900024,1694.5,1718.900024,807,1718.900024
1711.800049,1711.800049,1668.599976,1676.199951,1502,1676.199951
1679.099976,1699.400024,1675.900024,1698.300049,587,1698.300049
1694.599976,1720.900024,1692,1714.699951,690,1714.699951
1716.099976,1740.800049,1711.900024,1713.300049,718,1713.300049
1737.199951,1744.099976,1720,1732,347,1732
1724.900024,1743,1724.900024,1729.300049,318,1729.300049
1730,1730,1703.300049,1720.300049,188,1720.300049
1726.300049,1729.599976,1722.400024,1729.599976,22,1729.599976
1714.699951,1729.199951,1714.699951,1729.199951,51,1729.199951
1730.5,1734.099976,1717.300049,1724.800049,110,1724.800049
1723.699951,1750.699951,1723.5,1745.900024,1329,1745.900024
1755.199951,1767.599976,1750.5,1756.699951,1356,1756.699951
1755.400024,1776.300049,1754.199951,1772.099976,666,1772.099976
1778.300049,1783.099976,1764.5,1765.800049,961,1765.800049
1761.699951,1764.800049,1759.800049,1762.099976,207,1762.099976
1766,1772.5,1764.699951,1772.5,640,1772.5
1779.800049,1780.199951,1774.300049,1774.800049,584,1774.800049
1777.300049,1793.199951,1774.400024,1793,986,1793
1793.599976,1798,1765.800049,1773.199951,331,1773.199951
1773.400024,1784,1768.699951,1784,215,1784
1788.199951,1790.099976,1788.199951,1788.5,172,1788.5
1789.300049,1804.199951,1783.300049,1804.199951,751,1804.199951
1801.5,1817.900024,1801.5,1815.5,209,1815.5
1816.099976,1819.800049,1799.199951,1799.199951,396,1799.199951
1805.5,1805.5,1797.699951,1798.199951,236,1798.199951
1805,1811,1805,1811,164,1811
1791,1811.5,1791,1810.599976,339,1810.599976
1806.099976,1813.5,1806.099976,1811.400024,167,1811.400024
1810.900024,1810.900024,1794.300049,1798.699951,146,1798.699951
1798.5,1810.099976,1798.5,1808.300049,24,1808.300049
1807,1817.300049,1807,1815.900024,89,1815.900024
1822,1842.400024,1822,1842.400024,117,1842.400024
1858.099976,1867,1854.699951,1864.099976,213,1864.099976
1868.699951,1890.300049,1868.5,1889.099976,133,1889.099976
1884.300049,1897.300049,1884.300049,1897.300049,474,1897.300049
1901.699951,1938,1901.5,1931,364,1931
1931.5,1944.699951,1928.599976,1944.699951,825,1944.699951
1953.199951,1953.5,1952.599976,1953.5,209835,1953.5
1963.400024,1965.099976,1930,1942.300049,28853,1942.300049
1948.599976,1981.099976,1948,1962.800049,2914,1962.800049
1984.300049,1984.300049,1955.5,1966,683,1966
1971,2016.199951,1968.800049,2001.199951,2010,2001.199951
2024,2050.199951,2011,2031.099976,1422,2031.099976
2045.5,2063,2040,2051.5,294,2051.5
2040.099976,2055,2009.599976,2010.099976,808,2010.099976
2026.400024,2043.800049,2017.5,2024.400024,233,2024.400024
2012.400024,2016,1904,1932.599976,971,1932.599976
1923,1946.599976,1871.599976,1934.900024,404,1934.900024
1921.5,1957.400024,1916.900024,1956.699951,71,1956.699951
1938.699951,1947.400024,1937,1937,201,1937
1949.599976,1985,1949.599976,1985,97,1985
2001.099976,2002.800049,1972.099976,1999.400024,92,1999.400024
1980,1980,1938.699951,1958.699951,347,1958.699951
1941.199951,1948.300049,1922.300049,1933.800049,106,1933.800049
1941,1945,1908.900024,1934.599976,184,1934.599976
1930.199951,1940,1922.199951,1927.699951,85,1927.699951
1927.5,1928.5,1911.800049,1911.800049,176,1911.800049
1909.699951,1950.800049,1909.699951,1940.699951,287,1940.699951
1948.900024,1972.5,1921.599976,1921.599976,2303,1921.599976
1927.099976,1971.300049,1922.5,1964.599976,778,1964.599976
1970,1971.300049,1953.300049,1967.599976,158,1967.599976
1961.699951,1986.300049,1961.699951,1968.199951,186,1968.199951
1967.300049,1967.300049,1934.400024,1934.400024,71,1934.400024
1937.099976,1938.800049,1923,1927.599976,179,1927.599976
1927.900024,1939.699951,1917.699951,1923.900024,607,1923.900024
1930.900024,1937.900024,1903.099976,1933,271,1933
1926.900024,1946.199951,1924.599976,1944.699951,219,1944.699951
1944.099976,1962.699951,1944.099976,1954.199951,722,1954.199951
1944,1949.5,1937.800049,1937.800049,73,1937.800049
1946.300049,1953.099976,1943,1953.099976,55,1953.099976
1955.800049,1968.5,1955.800049,1956.300049,74,1956.300049
1961.300049,1961.400024,1956.699951,1960.199951,124,1960.199951
1939,1946,1933.699951,1940,67,1940
1950.5,1952.099976,1949,1952.099976,38,1952.099976
1946.199951,1946.199951,1883.400024,1901.199951,52,1901.199951
1913.099976,1913.099976,1898.599976,1898.599976,331,1898.599976
1875.5,1875.5,1859.900024,1859.900024,5,1859.900024
1851.5,1868.300049,1851.5,1868.300049,365,1868.300049
1856.300049,1857.699951,1856.300049,1857.699951,4,1857.699951
1872.800049,1872.800049,1872.800049,1872.800049,10455,1872.800049
1876.5,1895.400024,1872.400024,1894.300049,3283,1894.300049
1893,1899.699951,1879.800049,1887.5,600,1887.5
1884.099976,1909.599976,1882.5,1908.400024,730,1908.400024
1893.900024,1913,1893.900024,1900.199951,530,1900.199951
1898.900024,1915.599976,1884.699951,1912.5,1360,1912.5
1906.599976,1918,1874.400024,1901.099976,968,1901.099976
1874.099976,1889.800049,1873.099976,1883.599976,50,1883.599976
1893,1893,1882.699951,1888.599976,348,1888.599976
1909.300049,1929.099976,1905.099976,1919.5,580,1919.5
1924,1926.5,1921.599976,1922.5,96,1922.5
1921.900024,1922.199951,1887,1888.5,191,1888.5
1889.699951,1910.800049,1882.5,1901.300049,33,1901.300049
1897.300049,1906.300049,1889.599976,1903.199951,254,1903.199951
1898.5,1900.800049,1898.5,1900.800049,53,1900.800049
1907.300049,1907.800049,1899.5,1906.400024,43,1906.400024
1901.300049,1910.400024,1896.099976,1910.400024,329,1910.400024
1913.599976,1927.300049,1913.599976,1924.599976,1202,1924.599976
1924.300049,1924.300049,1898.199951,1901.099976,899,1901.099976
1899.900024,1913.300049,1896.199951,1902,287,1902
1895.5,1907,1893.5,1902.699951,242,1902.699951
1904.599976,1908.800049,1904.400024,1908.800049,176,1908.800049
1870.900024,1876.199951,1870.900024,1876.199951,277,1876.199951
1876.099976,1879.800049,1858.800049,1865.599976,240,1865.599976
1862.800049,1886.599976,1862.800049,1877.400024,725,1877.400024
1872.900024,1894.699951,1872.900024,1890.400024,190,1890.400024
1891.5,1908.5,1891.5,1908.5,712,1908.5
1893.800049,1907,1885.300049,1894.599976,782,1894.599976
1901.699951,1948,1901.699951,1945.300049,135,1945.300049
1940.800049,1958.800049,1940.800049,1950.300049,304,1950.300049
1955.599976,1963.199951,1847.099976,1853.199951,745,1853.199951
1879.300049,1885.300049,1871.199951,1875.400024,276,1875.400024
1878.800049,1878.800049,1855.5,1860.699951,222,1860.699951
1869,1878.5,1866.599976,1872.599976,220,1872.599976
1877,1890.099976,1876.800049,1885.699951,240,1885.699951
1874.599976,1887.300049,1871,1887.300049,6,1887.300049
1888.400024,1888.400024,1884.5,1884.5,59,1884.5
1873.5,1873.5,1873.5,1873.5,152,1873.5
1865.800049,1865.800049,1856,1861.099976,59,1861.099976
1871.199951,1872.599976,1871.199951,1872.599976,1900,1872.599976
1834.800049,1837.800049,1829.199951,1837.800049,843,1837.800049
1829.300049,1829.300049,1799.300049,1804.800049,1041,1804.800049
1801.400024,1805.699951,1801.400024,1805.699951,205754,1805.699951
NA,NA,NA,NA,NA,NA
1785,1787.199951,1762.300049,1775.699951,3145,1775.699951
1775,1815.900024,1774.900024,1814.099976,1859,1814.099976
1811.300049,1830,1807.800049,1825.699951,771,1825.699951
1829.199951,1842,1825.300049,1836.800049,1765,1836.800049
1840.699951,1847.599976,1828.199951,1835.900024,1213,1835.900024
1836.5,1866.900024,1820.800049,1861.800049,1427,1861.800049
1863,1875.800049,1861.800049,1870.800049,121,1870.800049
1867.099976,1867.099976,1827,1834.599976,215,1834.599976
1833.199951,1849.099976,1828,1833.599976,177,1833.599976
1838.5,1846,1829.099976,1839.800049,109,1839.800049
1835.5,1835.699951,1822.699951,1828.699951,258,1828.699951
1833.5,1853.599976,1833.199951,1852.300049,961,1852.300049
1856.5,1864.699951,1850.5,1856.099976,1090,1856.099976
1874.199951,1896.199951,1874.199951,1887.199951,414,1887.199951
1882.400024,1889.5,1882.300049,1885.699951,276,1885.699951
1884.800049,1908,1869.099976,1879.199951,136,1879.199951
1882.199951,1882.199951,1861,1866.599976,233,1866.599976
1867,1878.800049,1864.5,1874.699951,82,1874.699951
NA,NA,NA,NA,NA,NA
1895.5,1895.800049,1873.699951,1877.199951,75,1877.199951
1881.300049,1881.300049,1879.699951,1879.699951,343,1879.699951
1879.900024,1895.800049,1877.300049,1891,444,1891
1897,1901.300049,1892.699951,1893.099976,127,1893.099976
1912.199951,1945.099976,1912.199951,1944.699951,154,1944.699951
1941.699951,1952.699951,1941.300049,1952.699951,113,1952.699951
1952,1959.900024,1901.5,1906.900024,331,1906.900024
1922.599976,1926.699951,1912,1912.300049,122,1912.300049
1908,1908,1834.099976,1834.099976,60,1834.099976
1826.5,1849.599976,1826.5,1849.599976,20,1849.599976
1849,1859.699951,1839.400024,1842.900024,176,1842.900024
1858,1858.599976,1853.599976,1853.599976,189,1853.599976
1836.699951,1850.699951,1836.699951,1850.300049,149,1850.300049
1829.400024,1829.400024,1825,1829.300049,31,1829.300049
1802,1842.900024,1802,1839.5,13,1839.5
1847.800049,1866.599976,1844.400024,1865.900024,16,1865.900024
1865.300049,1868,1865.300049,1865.300049,6,1865.300049
1854.900024,1855.699951,1852.699951,1855.699951,8,1855.699951
1864.699951,1864.699951,1851.800049,1854.900024,26,1854.900024
1855.800049,1855.800049,1850.699951,1850.699951,59,1850.699951
1844.900024,1844.900024,1844.900024,1844.900024,195540,1844.900024
1843.400024,1862.900024,1831.5,1837.900024,27283,1837.900024
1842,1876,1838.699951,1847.300049,1634,1847.300049
1866.599976,1871.900024,1850,1860.800049,1494,1860.800049
1859.599976,1861.300049,1827.599976,1830.5,1293,1830.5
1834.800049,1842.400024,1829.800049,1832.199951,1195,1832.199951
1832.199951,1832.199951,1782.800049,1788.900024,2375,1788.900024
1794.300049,1813.5,1790.900024,1810.900024,1278,1810.900024
1816.300049,1836.699951,1809,1831.900024,254,1831.900024
1841.900024,1843.300049,1830.699951,1835.300049,184,1835.300049
1842.599976,1851.099976,1837,1840.599976,543,1840.599976
1840.5,1845,1820.900024,1824.900024,602,1824.900024
1825,1827.5,1809.199951,1821.599976,259,1821.599976
1820.900024,1823.400024,1787.300049,1797.199951,1141,1797.199951
1785.800049,1789.699951,1768.800049,1771.099976,614,1771.099976
1776.099976,1784.599976,1766,1773.400024,587,1773.400024
1764.300049,1787.599976,1764.300049,1775.800049,118,1775.800049
1784,1807.800049,1784,1806.699951,165,1806.699951
1809.599976,1811.300049,1796.400024,1804.400024,569,1804.400024
1805.800049,1805.800049,1796.400024,1796.400024,1500,1796.400024
1801.5,1802,1766.699951,1774.400024,1049,1774.400024
1768.099976,1768.199951,1718.800049,1728.099976,1593,1728.099976
1737.099976,1747,1720.300049,1722.5,407,1722.5
1709.400024,1733.099976,1708.699951,1733.099976,867,1733.099976
1730,1732.400024,1703.5,1715.300049,501,1715.300049
1706.5,1717.400024,1700.199951,1700.199951,521,1700.199951
1690.599976,1701,1685,1698,302,1698
1704.699951,1705.400024,1673.699951,1677.699951,1290,1677.699951
1686.199951,1717.5,1685.199951,1716.599976,335,1716.599976
1713.599976,1722.900024,1711,1721.5,412,1721.5
1725.599976,1737.5,1720.199951,1722.300049,18,1722.300049
1715.900024,1722.5,1699,1719.5,80,1719.5
1729.5,1731.900024,1722.800049,1728.900024,147,1728.900024
1732.300049,1733.900024,1726,1730.599976,729,1730.599976
1735.300049,1750.099976,1725.599976,1726.800049,488,1726.800049
1745.800049,1750.300049,1721.800049,1732.199951,138,1732.199951
1742.199951,1742.199951,1733.599976,1741.400024,13,1741.400024
1737.800049,1737.800049,1737.800049,1737.800049,51,1737.800049
1724.699951,1724.699951,1724.699951,1724.699951,6,1724.699951
1727.5,1732.900024,1727.5,1732.900024,26,1732.900024
1732.699951,1733.199951,1724.5,1724.900024,15,1724.900024
1721.300049,1732.199951,1721.300049,1732.199951,33,1732.199951
1712.099976,1712.099976,1712.099976,1712.099976,135457,1712.099976
1711,1712.599976,1676.5,1683.900024,25316,1683.900024
1683.699951,1713.800049,1676.5,1713.800049,762,1713.800049
1706.800049,1728.800049,1706.400024,1726.5,720,1726.5
1727.900024,1729.699951,1721.900024,1727,275,1727
1726.900024,1744.800049,1726.900024,1741.5,890,1741.5
1742.699951,1742.699951,1733.699951,1740.099976,557,1740.099976
1736,1758,1734.599976,1756.800049,1298,1756.800049
1750.800049,1750.800049,1733.300049,1743.300049,484,1743.300049
1740.800049,1740.800049,1726.699951,1731.199951,40,1731.199951
1733.800049,1746.900024,1722.099976,1746.199951,367,1746.199951
1741.300049,1745.900024,1732.699951,1734.900024,1037,1734.900024
1740.099976,1767.900024,1740.099976,1765.400024,368,1765.400024
1770.400024,1779.5,1770.099976,1779,625,1779
1782.099976,1788.5,1769.400024,1769.400024,144,1769.400024
1769.300049,1777.300049,1765.5,1777.300049,1464,1777.300049
1783,1794.099976,1777.699951,1792.300049,250,1792.300049
1794.199951,1794.199951,1779.5,1781.199951,159,1781.199951
1786.099976,1794.5,1772,1777,332,1777
1778,1779.699951,1770.800049,1779.199951,549,1779.199951
1780,1782,1777.699951,1778,117,1778
1768.199951,1774,1764.599976,1773.199951,756,1773.199951
1781,1789,1758.599976,1768.099976,196,1768.099976
1771.800049,1771.800049,1763.900024,1767.300049,18,1767.300049
1788.5,1793,1788.5,1791.400024,18,1791.400024
1788.199951,1788.5,1774.800049,1775.800049,182,1775.800049
1781.5,1784.099976,1779.199951,1784.099976,57,1784.099976
1788.900024,1815.5,1787.599976,1815.5,13,1815.5
1842.900024,1842.900024,1831.099976,1831.099976,2,1831.099976
1835.599976,1845.599976,1835.400024,1837.5,13,1837.5
1837.199951,1838.099976,1831.599976,1835.900024,420,1835.900024
1825.199951,1825.199951,1821.699951,1822.599976,3,1822.599976
1814.699951,1826.800049,1814.099976,1823.800049,100,1823.800049
1824.5,1842.900024,1824.5,1837.900024,41,1837.900024
1849.900024,1867.5,1847.199951,1867.5,13,1867.5
1870.5,1870.5,1867.800049,1867.800049,3,1867.800049
1866.400024,1884.900024,1863.599976,1881.300049,348,1881.300049
1865.5,1885,1864.800049,1881.800049,85,1881.800049
1872.099976,1876.699951,1872.099976,1876.699951,5,1876.699951
1882.099976,1884.599976,1882.099976,1884.599976,39,1884.599976
1882.5,1898.099976,1882.5,1898.099976,56,1898.099976
1901.300049,1901.300049,1901.300049,1901.300049,170526,1901.300049
1896.800049,1903.900024,1888.199951,1895.699951,35794,1895.699951
1897.5,1905.400024,1881.900024,1902.5,2415,1902.5
1905.099976,1916.199951,1892.800049,1902.900024,640,1902.900024
1899.199951,1908.800049,1896,1907.5,1267,1907.5
1908.800049,1908.800049,1865,1871.199951,1021,1871.199951
1869.300049,1895.5,1854,1889.800049,367,1889.800049
1890.5,1899.699951,1883.199951,1896.800049,87,1896.800049
1896.5,1902.900024,1890,1892.199951,930,1892.199951
1894.900024,1897.699951,1889.199951,1893.199951,148,1893.199951
1887.699951,1899.800049,1871.5,1894.199951,186,1894.199951
1900.900024,1902.300049,1875.199951,1877.400024,349,1877.400024
1866.199951,1866.599976,1846.5,1864,41,1864
1866.400024,1867.199951,1854.400024,1854.5,78,1854.5
1859.400024,1860.099976,1809.199951,1859.5,117,1859.5
1811.800049,1823.300049,1769.599976,1773.800049,1135,1773.800049
1775.699951,1792.400024,1767.900024,1767.900024,354,1767.900024
1768.800049,1785.199951,1766.800049,1781.800049,38,1781.800049
1783.400024,1786.900024,1775.900024,1776.300049,101,1776.300049
1780.699951,1793.199951,1780.599976,1782.300049,136,1782.300049
1778.900024,1786.400024,1775.599976,1775.599976,78,1775.599976
1777.699951,1788,1775.199951,1776.599976,35,1776.599976
1779.599976,1779.599976,1779.599976,1779.599976,888,1779.599976
1776.800049,1777.099976,1752.099976,1762.800049,419,1762.800049
1761.099976,1770.800049,1759.199951,1770.800049,51,1770.800049
1775.699951,1781.199951,1768.800049,1775.900024,44,1775.900024
1778.699951,1787.900024,1778.300049,1782.599976,23,1782.599976
1786.699951,1809.800049,1786.699951,1793.5,332,1793.5
1798.699951,1808.400024,1797.199951,1801.5,244,1801.5
1797,1818.5,1797,1799.599976,148,1799.599976
1803.599976,1810.099976,1798.800049,1810,218,1810
1802.599976,1805.5,1799.5,1805.5,147,1805.5
1808.099976,1812,1800.599976,1809.400024,78,1809.400024
1813.099976,1829,1813.099976,1824.300049,707,1824.300049
1831.599976,1833,1823.400024,1828.400024,99,1828.400024
1830.099976,1831.400024,1814.5,1814.5,78,1814.5
1803.300049,1813.400024,1803.300049,1808.699951,33,1808.699951
1812.900024,1824,1810.900024,1810.900024,128,1810.900024
1807,1807,1800,1802.900024,135,1802.900024
1793.599976,1805,1793.599976,1805,2,1805
1800,1801.400024,1800,1801.400024,1,1801.400024
1802.5,1802.5,1797.199951,1798.699951,17,1798.699951
1803.699951,1803.699951,1799.5,1799.5,1,1799.5
1799.5,1799.5,1799.5,1799.5,209783,1799.5
1806.599976,1832.599976,1806.099976,1831.199951,30496,1831.199951
1828,1830.5,1808.900024,1812.599976,3100,1812.599976
