CL.F.Open,CL.F.High,CL.F.Low,CL.F.Close,CL.F.Volume,CL.F.Adjusted
85.089996,85.599998,82.040001,83.269997,216955,83.269997
83.059998,84.410004,82.279999,84.029999,109008,84.029999
84.040001,84.339996,80.910004,81.800003,413790,81.800003
81.080002,81.199997,77.93,78.199997,376969,78.199997
78.110001,80.370003,77.559998,79.760002,293224,79.760002
80.199997,80.68,78.029999,79.209999,249004,79.209999
79.230003,79.68,78.360001,79.360001,253304,79.360001
79.470001,80.919998,78.68,80.209999,253006,80.209999
80.480003,80.839996,77.279999,77.690002,310148,77.690002
78.459999,85.339996,78.279999,84.959999,439010,84.959999
84.650002,85.050003,82.099998,83.75,299104,83.75
NA,NA,NA,NA,NA,NA
87.75,88.980003,86.5,87.220001,368616,87.220001
86.730003,87.129997,84.019997,84.449997,296204,84.449997
84.199997,86.480003,84,85.989998,256901,85.989998
85.839996,85.949997,83.650002,83.910004,291409,83.910004
84.010002,86.489998,84.010002,85.809998,307821,85.809998
86.199997,86.370003,84.209999,86.080002,240725,86.080002
85.860001,87.610001,85.580002,87.099998,260828,87.099998
87.129997,88.480003,86.410004,88.43,223124,88.43
88.260002,89.459999,87.410004,89.220001,262785,89.220001
89.129997,90.040001,88.589996,89.870003,192847,89.870003
90.080002,92.940002,89.860001,92.660004,102928,92.660004
92.220001,92.300003,90.660004,91.440002,249172,91.440002
91.610001,91.639999,87.910004,88.139999,290355,88.139999
88.050003,89.089996,87.43,88.5,309865,88.5
88.199997,89.360001,86.839996,88.970001,289552,88.970001
89.099998,90.470001,88.07,89.389999,233400,89.389999
89.43,90.449997,89.129997,90.129997,210412,90.129997
90.139999,90.949997,89.330002,89.779999,191095,89.779999
89.669998,90.300003,87.309998,88.059998,282851,88.059998
88.029999,89.470001,87.510002,88.910004,281204,88.910004
88.870003,89.629997,86.919998,87.129997,302698,87.129997
87.260002,91.739998,87.230003,91.400002,301783,91.400002
91.339996,92.330002,90.629997,92.199997,194374,92.199997
92.050003,94.419998,91.779999,93.669998,260012,93.669998
93.410004,94.720001,92.82,93.349998,269931,93.349998
93.43,94.209999,93.07,93.360001,258637,93.360001
93.459999,93.870003,91.709999,92.870003,224512,92.870003
93.25,94.139999,92.050003,92.730003,280268,92.730003
92.709999,93.919998,92.559998,93.43,200411,93.43
93.25,94.900002,92.68,94.330002,281643,94.330002
94.209999,95.75,93.93,95.599998,212628,95.599998
95.230003,96.279999,94.980003,96.010002,162591,96.010002
96.360001,96.529999,95.019997,95.970001,113309,95.970001
95.970001,97.599998,95.809998,96.68,220192,96.68
96.940002,97.540001,96.260002,97.260002,217435,97.260002
97.300003,98.290001,95.75,96.269997,225156,96.269997
96.059998,97.169998,95.410004,96.150002,204231,96.150002
96.669998,97.720001,94.410004,95.470001,230844,95.470001
95.660004,96.540001,95.139999,96.330002,198458,96.330002
96.080002,96.370003,94.760002,95.489998,185887,95.489998
95.300003,95.599998,93.949997,94.620003,192455,94.620003
94.75,96.919998,94.510002,96.470001,249063,96.470001
96.379997,97.370003,94.970001,95.300003,256147,95.300003
95.610001,96.029999,94.260002,95.360001,233044,95.360001
96,97.709999,94.589996,95.529999,327082,95.529999
94.699997,96.739998,94.080002,96.419998,293026,96.419998
96.239998,96.629997,95.339996,96.540001,221996,96.540001
96.290001,97.309998,96.080002,97.169998,222006,97.169998
96.849998,98.059998,96.309998,97.010002,223528,97.010002
96.93,98.580002,96.510002,98.309998,291055,98.309998
98.040001,100.419998,97.989998,99,271794,99
99.150002,99.519997,94.650002,96.620003,308274,96.620003
96.709999,97.230003,95.110001,95.290001,196211,95.290001
95.489998,96.169998,91.25,91.980003,133035,91.980003
91.769997,92.370003,90.660004,91.870003,244553,91.870003
92.93,93.839996,92.589996,92.889999,181036,92.889999
93.18,93.18,91.059998,91.93,188315,91.93
92.110001,93.199997,90.57,91.370003,239024,91.370003
90.82,91.339996,88.949997,89.980003,272057,89.980003
90.080002,92.389999,89.879997,91.849998,237289,91.849998
92.349998,92.709999,91.400002,92.190002,210195,92.190002
92.150002,93.330002,91.260002,92.480003,216005,92.480003
92.410004,92.940002,91.620003,91.889999,177728,91.889999
91.639999,91.82,87.699997,88.139999,339506,88.139999
88.010002,91.839996,87.910004,91.709999,291389,91.709999
91.510002,91.709999,89.010002,89.879997,279131,89.879997
89.849998,89.889999,88.209999,89.330002,202688,89.330002
89.620003,92.910004,89.290001,92.389999,378040,92.389999
92.260002,93.660004,91.019997,91.25,303502,91.25
91.269997,92.940002,91.089996,92.07,300087,92.07
92.410004,92.639999,91.160004,91.860001,198462,91.860001
91.629997,92.199997,89.790001,91.849998,269016,91.849998
91.760002,92.32,91.300003,92.089996,232217,92.089996
92.080002,92.849998,91.550003,92.120003,226343,92.120003
92.059998,92.589996,90.660004,92.099998,184654,92.099998
92.040001,93.050003,89.830002,90.050003,123648,90.050003
89.519997,90.800003,88.199997,88.730003,275720,88.730003
89.139999,89.290001,85.690002,86.669998,309492,86.669998
86.599998,87.470001,84.940002,85.730003,298160,85.730003
85.650002,86.75,85.230003,86.050003,208678,86.050003
86,86.370003,85,86.279999,212378,86.279999
85.730003,87.190002,85.610001,86.239998,212577,86.239998
86.099998,87.419998,85.919998,87.089996,197179,87.089996
86.910004,87.239998,84.660004,84.860001,297311,84.860001
84.650002,85.900002,84.339996,85.650002,221397,85.650002
85.669998,89.220001,85.419998,88.709999,303429,88.709999
88.419998,88.800003,84.050003,84.440002,422211,84.440002
84.519997,85.699997,84.220001,85.089996,296599,85.089996
85,86.769997,84.129997,86.07,322403,86.07
86.190002,86.540001,85.269997,85.57,280690,85.57
85.589996,85.949997,84.57,85.379997,352247,85.379997
85.370003,86.650002,84.93,86.32,265306,86.32
86.360001,86.830002,84.68,85.449997,168098,85.449997
85.279999,87.010002,85.019997,86.669998,271209,86.669998
87.300003,89.800003,87.110001,89.279999,247078,89.279999
89.150002,89.190002,86.169998,86.75,322630,86.75
87.279999,87.889999,86.370003,87.379997,220980,87.379997
NA,NA,NA,NA,NA,NA
88.209999,88.290001,87.269997,87.739998,156593,87.739998
87.82,88.25,86.830002,87.18,210470,87.18
87.330002,87.339996,85.360001,86.489998,249744,86.489998
86.57,88.690002,86.550003,88.07,270030,88.07
87.660004,88.989998,87.470001,88.910004,216206,88.910004
88.849998,90.330002,88.660004,89.089996,235987,89.089996
88.93,89.18,87.57,88.5,206265,88.5
88.5,89.050003,87.459999,87.879997,220850,87.879997
87.870003,88.230003,85.68,86.260002,269293,86.260002
86.389999,86.919998,85.769997,85.93,244993,85.93
85.980003,86.779999,85.330002,85.559998,211603,85.559998
85.699997,86.370003,85.209999,85.790001,217859,85.790001
85.690002,87.68,85.68,86.769997,300353,86.769997
86.769997,86.970001,85.809998,85.889999,228417,85.889999
86.129997,86.919998,86.050003,86.730003,218265,86.730003
86.879997,87.709999,86.480003,87.199997,157226,87.199997
87.449997,88.160004,87.209999,87.93,93130,87.93
87.940002,89.900002,87.809998,89.510002,233083,89.510002
89.690002,90.540001,89.260002,90.129997,178144,90.129997
90.019997,90.07,87.959999,88.660004,180375,88.660004
NA,NA,NA,NA,NA,NA
88.620003,91.300003,88.589996,90.980003,141598,90.980003
91,91.440002,90.050003,90.870003,152771,90.870003
91.150002,91.489998,90.32,90.800003,131374,90.800003
90.410004,91.989998,90,91.82,119525,91.82
91.779999,93.870003,91.559998,93.120003,203865,93.120003
92.910004,93.300003,92.489998,92.919998,189812,92.919998
92.860001,93.209999,91.519997,93.089996,210747,93.089996
93.209999,93.349998,92.419998,93.190002,166292,93.190002
93.32,93.800003,92.669998,93.150002,195867,93.150002
93.150002,93.650002,92.68,93.099998,201385,93.099998
93.190002,94.699997,93.080002,93.82,279295,93.82
93.870003,94.129997,92.650002,93.559998,257821,93.559998
93.739998,94.290001,92.949997,94.139999,248600,94.139999
94.199997,94.440002,93.220001,93.279999,248136,93.279999
93.400002,94.360001,93.099998,94.239998,241531,94.239998
94.190002,96.040001,93.800003,95.489998,178285,95.489998
95.190002,95.669998,94.910004,95.559998,118549,95.559998
95.25,96.400002,94.980003,96.239998,236391,96.239998
96.760002,96.919998,94.949997,95.230003,318008,95.230003
95.5,96.68,95.120003,95.949997,232035,95.949997
95.949997,96.559998,95.43,95.879997,184873,95.879997
96.040001,96.809998,95.470001,96.440002,167186,96.440002
96.459999,97.82,96.290001,97.57,252931,97.57
97.32,98.239998,97.32,97.940002,211277,97.940002
97.959999,98.040001,96.839996,97.489998,230630,97.489998
97.419998,98.150002,96.510002,97.769997,270275,97.769997
97.720001,97.760002,95.889999,96.169998,196975,96.169998
96.129997,97.07,95.910004,96.639999,188841,96.639999
96.639999,96.989998,95.040001,96.620003,282803,96.620003
96.860001,97.209999,95.540001,95.830002,275474,95.830002
95.919998,96.57,95.269997,95.720001,229242,95.720001
95.790001,97.089996,94.970001,97.029999,283956,97.029999
96.959999,97.790001,96.68,97.510002,239796,97.510002
97.589996,98.110001,96.629997,97.010002,246437,97.010002
97.169998,97.709999,96.769997,97.309998,174599,97.309998
97.339996,97.470001,95.209999,95.860001,223592,95.860001
95.970001,96.730003,95.25,96.660004,118307,96.660004
96.660004,97.07,93.919998,94.459999,338967,94.459999
94.720001,94.919998,92.629997,92.839996,286434,92.839996
92.959999,93.480003,92.440002,93.129997,204258,93.129997
93.230003,94.459999,92.07,93.110001,217519,93.110001
91.919998,93.440002,91.919998,92.629997,230836,92.629997
92.720001,93.370003,92.18,92.760002,201512,92.760002
92.889999,93.18,91.57,92.050003,218119,92.050003
91.760002,91.970001,90.040001,90.68,248466,90.68
90.709999,90.910004,89.330002,90.120003,231108,90.120003
90.230003,90.989998,90.019997,90.82,209874,90.82
90.830002,91.169998,89.550003,90.43,244168,90.43
90.419998,91.730003,90.220001,91.559998,234921,91.559998
91.419998,92.029999,90.830002,91.949997,219961,91.949997
91.830002,92.150002,90.889999,92.059998,194607,92.059998
91.940002,93.470001,91.599998,92.540001,283114,92.540001
92.620003,93.400002,91.910004,92.519997,251336,92.519997
92.510002,93.25,92.010002,93.029999,174701,93.029999
93.150002,93.839996,93,93.449997,175611,93.449997
93.260002,93.940002,91.760002,93.739998,151208,93.739998
93.800003,94.089996,92.029999,92.160004,96796,92.160004
92.089996,93.300003,92.089996,92.959999,226790,92.959999
93.400002,93.529999,91.839996,92.449997,214131,92.449997
92.330002,93.940002,92.330002,93.709999,202666,93.709999
93.720001,95.650002,93.699997,94.809998,270651,94.809998
94.75,96.449997,94.669998,96.339996,214345,96.339996
96.18,96.839996,95.580002,96.580002,207777,96.580002
96.68,97.349998,96.260002,97.230003,174390,97.230003
NA,NA,NA,NA,NA,NA
97.360001,97.800003,95.919998,97.07,192396,97.07
97,97.440002,95.910004,97.190002,209877,97.190002
96.93,96.959999,94.18,94.449997,302235,94.449997
94.5,94.839996,92.120003,93.260002,355321,93.260002
93.360001,93.57,91.910004,92.699997,267276,92.699997
93.019997,93.75,92.459999,93.360001,212117,93.360001
93.489998,94.480003,92.860001,94.199997,234720,94.199997
93.959999,94.82,93.400002,94.639999,248557,94.639999
94.559998,94.639999,93.059998,93.510002,222439,93.510002
93.489998,93.519997,90.269997,91.290001,325580,91.290001
90.949997,90.980003,87.199997,88.709999,362524,88.709999
87.419998,88.959999,86.059998,88.720001,287410,88.720001
88.800003,89.089996,86.059998,86.68,294274,86.68
86.389999,88.510002,85.610001,87.730003,228200,87.730003
88.370003,88.790001,87.559998,88.010002,100652,88.010002
87.959999,89.129997,87.550003,88.760002,238730,88.760002
89.279999,89.599998,87.800003,89.18,288801,89.18
89.599998,91.720001,89.209999,91.43,257736,91.43
91.580002,93.870003,91.110001,93.639999,270121,93.639999
93.239998,93.580002,92.059998,93,240966,93
92.699997,94.690002,92.43,94.5,214608,94.5
94.419998,94.620003,92.860001,93.459999,277499,93.459999
93.080002,93.260002,90.110001,91.029999,332382,91.029999
91,94.25,90.650002,93.989998,310808,93.989998
93.989998,96.040001,93.559998,95.610001,297522,95.610001
95.580002,97.169998,94.849998,96.160004,271004,96.160004
95.790001,96.260002,94.919998,95.620003,260141,95.620003
95.559998,96.769997,95.239998,96.620003,276315,96.620003
96.599998,96.769997,95.349998,96.389999,272196,96.389999
96.160004,96.239998,93.370003,96.040001,354119,96.040001
95.760002,95.809998,94.470001,95.169998,297036,95.169998
94.93,95.660004,93.849998,94.209999,269403,94.209999
94.129997,94.440002,92.129997,94.300003,360684,94.300003
94.339996,95.57,93.230003,95.160004,297863,95.160004
95.150002,96.449997,94.790001,96.019997,187754,96.019997
95.93,97.110001,95.230003,96.709999,118621,96.709999
96.699997,96.970001,95.5,96.160004,259159,96.160004
95.900002,96.190002,94.010002,94.279999,336497,94.279999
94.18,94.459999,92.209999,94.25,323633,94.25
94.370003,94.389999,93.040001,94.150002,203991,94.150002
93.889999,95.919998,93.230003,95.010002,240990,95.010002
95.050003,95.220001,92.830002,93.129997,293461,93.129997
92.889999,93.989998,91.650002,93.610001,294855,93.610001
93.639999,93.849998,91.559998,91.970001,267978,91.970001
91.730003,93.699997,91.260002,93.449997,287474,93.449997
93.349998,94.410004,92.379997,93.309998,301136,93.309998
93.860001,94.480003,93.410004,93.739998,268909,93.739998
93.699997,95.32,93.690002,94.760002,267164,94.760002
94.720001,96.389999,93.720001,96.029999,330833,96.029999
96.089996,96.25,95.190002,95.769997,234601,95.769997
95.760002,95.910004,94.040001,95.379997,257474,95.379997
94.889999,96.449997,94.459999,95.879997,244870,95.879997
95.769997,96.919998,95.019997,96.690002,224449,96.690002
96.639999,98.25,96.419998,97.849998,240906,97.849998
97.849998,98.739998,97.379997,97.769997,242794,97.769997
97.93,98.669998,97.410004,98.440002,145618,98.440002
98.589996,99.010002,97.57,98.239998,111300,98.239998
98.019997,98.029999,94.889999,95.400002,376229,95.400002
94.959999,95.839996,93.120003,93.690002,340903,93.690002
93.849998,95.589996,92.669998,95.18,315821,95.18
95.019997,96.169998,94.589996,95.32,267541,95.32
95.169998,95.699997,93.68,95.5,291417,95.5
95.519997,97.410004,95.349998,97.050003,269312,97.050003
96.809998,97.82,96.330002,96.559998,247607,96.559998
96.580002,98.279999,96.07,97.989998,229193,97.989998
98.059998,99.870003,97.779999,99.599998,285781,99.599998
NA,NA,NA,NA,NA,NA
101.089996,103.68,100.709999,103.220001,256027,103.220001
103.949997,104.120003,102.129997,103.139999,253202,103.139999
103,104.760002,102.309998,103.529999,285670,103.529999
104.57,106.660004,104.209999,106.519997,404821,106.519997
106.150002,107.449997,104.309998,104.910004,316730,104.910004
104.580002,106.330002,104.360001,105.949997,234756,105.949997
106.050003,106.629997,104.650002,106.32,210806,106.32
106.440002,107.18,105.660004,106,250921,106
105.779999,106.599998,105.110001,106.480003,262789,106.480003
106.559998,108.43,106.150002,108.040001,155963,108.040001
108.120003,109.32,107.480003,108.050003,112373,108.050003
108.339996,108.790001,106.43,106.910004,283866,106.910004
107,107.550003,105.459999,107.230003,241640,107.230003
107.360001,107.519997,104.790001,105.389999,278262,105.389999
105.370003,105.870003,104.080002,105.489998,270580,105.489998
105.559998,105.629997,103.900002,104.699997,208855,104.699997
104.610001,105.370003,103.870003,104.550003,206326,104.550003
104.519997,104.540001,102.669998,103.080002,235605,103.080002
103.150002,105.43,102.93,105.029999,299127,105.029999
105.260002,108.059998,105.099998,107.889999,267594,107.889999
107.800003,108.82,106.449997,106.940002,249314,106.940002
106.839996,107.690002,105.699997,106.559998,204860,106.559998
106.480003,107.269997,104.860001,105.300003,272996,105.300003
105.68,105.769997,104.099998,104.370003,294242,104.370003
104.18,104.959999,102.220001,103.400002,320070,103.400002
103.870003,106.239998,103.620003,105.970001,303796,105.970001
105.839996,106.459999,105.029999,106.110001,257139,106.110001
106.150002,107.199997,105.559998,106.830002,276773,106.830002
106.540001,107.059998,105.599998,106.849998,270921,106.849998
106.980003,107.870003,106.599998,107.330002,251868,107.330002
107.18,108.169998,106.559998,107.459999,179859,107.459999
107.779999,107.800003,106.559998,107.099998,102781,107.099998
106.93,107.099998,104.5,104.970001,361065,104.970001
105.18,105.349998,103.5,103.849998,259243,103.849998
103.879997,105.25,103.529999,105.029999,204692,105.029999
105.220001,106.940002,104.300003,106.419998,259545,106.419998
106.910004,107.370003,105.559998,105.919998,165995,105.919998
106.139999,109.32,105.879997,109.010002,295934,109.010002
109.220001,112.239998,109.110001,110.099998,336171,110.099998
109.529999,110.07,107.720001,108.800003,250038,108.800003
108.169998,108.75,106.75,107.650002,250038,107.650002
107.07,108.830002,104.209999,108.540001,288018,108.540001
108.440002,108.610001,106.769997,107.230003,224377,107.230003
